timestamp,sat_id,sat_name,latency_ms,station_id,station_name,latitude,longitude,elevation_m,antenna_gain_dBi,f107_flux,ap_index,day_of_week,day_of_month,month,hour,is_weekend,days_since_start,hour_bucket,msg_count_hour,msg_count_sat_hour,rolling_latency_50,inter_arrival_time,cumulative_msg_count
2025-07-21 01:36:40.114944,56146,STARLINK-5111,0.6919097422503113,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,7.018819086410691,34.445088,3863
2025-07-21 01:36:41.556096,54181,STARLINK-5227,8.727032846168697,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.973826242321135,1.441152,3864
2025-07-21 01:36:48.132864,56011,STARLINK-5936,5.828098752459802,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,7.003301015924481,6.576768,3865
2025-07-21 01:37:07.813920,63999,STARLINK-34169,3.7781812547416234,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.891030420354728,19.681056,3866
2025-07-21 01:37:13.442016,57864,STARLINK-30432,8.133767696162268,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.945712263588701,5.628096,3867
2025-07-21 01:37:26.639616,47393,STARLINK-2114,5.217351384848345,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,7.013994651363237,13.1976,3868
2025-07-21 01:37:51.240288,62061,STARLINK-11429 [DTC],5.437955521696662,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.995283321969117,24.600672,3869
2025-07-21 01:37:55.609536,58418,STARLINK-30895,6.277513236218187,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.986843579301284,4.369248,3870
2025-07-21 01:37:56.300736,63418,STARLINK-33703,5.759410147948699,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.9711006424928375,0.6912,3871
2025-07-21 01:38:41.404128,46052,STARLINK-1541,7.353332270565614,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,7.016305199935605,45.103392,3872
2025-07-21 01:39:06.524064,57119,STARLINK-6150,6.245440572857324,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.928226808823243,25.119936,3873
2025-07-21 01:39:22.544352,48116,STARLINK-2454,8.009829201125148,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.958856831231381,16.020288,3874
2025-07-21 01:39:25.153632,62451,STARLINK-32720,10.526858007578618,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.955890739861633,2.60928,3875
2025-07-21 01:40:16.445856,61862,STARLINK-32393,6.346112242389263,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,7.003448856286151,51.292224,3876
2025-07-21 01:40:24.125088,59489,STARLINK-31638,3.6499194955619085,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.917934216726874,7.679232,3877
2025-07-21 01:40:41.243520,59578,STARLINK-31685,7.10792929946935,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.867062565232594,17.118432,3878
2025-07-21 01:40:41.430144,48651,STARLINK-2731,6.972543034323564,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.865959691620119,0.186624,3879
2025-07-21 01:41:07.445184,53073,STARLINK-4346,6.896708459097768,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.90097849911663,26.01504,3880
2025-07-21 01:41:08.954592,47148,STARLINK-1861,5.907314047937719,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.94374039090613,1.509408,3881
2025-07-21 01:41:15.508896,62559,STARLINK-11517 [DTC],5.679446082334723,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.93509922624801,6.554304,3882
2025-07-21 01:41:21.274368,46338,STARLINK-1752,7.879771688213916,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.880311259634254,5.765472,3883
2025-07-21 01:41:22.608384,52634,STARLINK-3974,8.684080837382401,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.958656585234649,1.334016,3884
2025-07-21 01:41:27.386304,56141,STARLINK-5377,5.2324021888659065,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.894664952418725,4.77792,3885
2025-07-21 01:41:38.945760,55634,STARLINK-5500,12.250550326316642,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.976740151289789,11.559456,3886
2025-07-21 01:42:00.777312,53156,STARLINK-4087,3.676758015915839,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.897543564091928,21.831552,3887
2025-07-21 01:42:09.546048,64182,STARLINK-34131,5.178344190050811,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.821265532932354,8.768736,3888
2025-07-21 01:42:22.642560,56689,STARLINK-30129,8.14628289137434,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.8335412247580845,13.096512,3889
2025-07-21 01:42:42.146496,54793,STARLINK-5433,4.96502158799704,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.901475982604502,19.503936,3890
2025-07-21 01:43:02.303616,62437,STARLINK-32693,5.973049153395607,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.891292041574339,20.15712,3891
2025-07-21 01:43:03.177984,56137,STARLINK-5090,6.368188465914231,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.867605637034948,0.874368,3892
2025-07-21 01:43:14.307168,63639,STARLINK-33876,3.942922203556683,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.834589640488726,11.129184,3893
2025-07-21 01:43:50.367072,53055,STARLINK-4338,8.883056086238524,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.834307905275924,36.059904,3894
2025-07-21 01:44:11.173920,53047,STARLINK-4352,6.246947965043648,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.7129644975771114,20.806848,3895
2025-07-21 01:44:31.844256,46340,STARLINK-1759,8.337390293878792,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.815419601304923,20.670336,3896
2025-07-21 01:44:33.344160,62593,STARLINK-11413 [DTC],5.472865581266947,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.822462092089419,1.499904,3897
2025-07-21 01:44:50.143776,61940,STARLINK-11337 [DTC],7.736727016889454,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.805180264814574,16.799616,3898
2025-07-21 01:45:45.638496,64454,STARLINK-34282,8.975218085099282,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.860899396888959,55.49472,3899
2025-07-21 01:46:07.137408,62526,STARLINK-32741,4.55263224697919,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.800128690638961,21.498912,3900
2025-07-21 01:46:22.120896,64000,STARLINK-34152,6.902737316223492,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.792991735185513,14.983488,3901
2025-07-21 01:46:23.486880,56025,STARLINK-5766,6.617794343463205,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.7347308654203575,1.365984,3902
2025-07-21 01:46:40.101600,52627,STARLINK-3992,7.016800370372551,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.71635811124079,16.61472,3903
2025-07-21 01:47:03.739776,57872,STARLINK-30446,4.873437640616713,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.700336084947122,23.638176,3904
2025-07-21 01:47:08.679264,59548,STARLINK-31675,5.9375711724111255,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.621692394414373,4.939488,3905
2025-07-21 01:47:08.852064,63671,STARLINK-11603 [DTC],6.171141676315403,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.555088068529756,0.1728,3906
2025-07-21 01:47:25.573056,57451,STARLINK-30216,6.8318489947852665,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.57760826041043,16.720992,3907
2025-07-21 01:48:42.124320,57120,STARLINK-6147,4.818841313153041,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.528409297750129,76.551264,3908
2025-07-21 01:48:47.863872,63280,STARLINK-33646,9.253142141185215,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.565929309131047,5.739552,3909
2025-07-21 01:49:02.803296,63426,STARLINK-33615,10.390209322288054,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.599093312729888,14.939424,3910
2025-07-21 01:49:04.715328,56107,STARLINK-6030,6.496822506607287,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.564064528132503,1.912032,3911
2025-07-21 01:49:10.905024,53056,STARLINK-4314,8.252705861509904,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.612238295580921,6.189696,3912
2025-07-21 01:49:15.770208,63467,STARLINK-33697,9.097905741719956,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.780358215570316,4.865184,3913
2025-07-21 01:49:38.352576,59496,STARLINK-31728,5.314490390244801,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.712107366451837,22.582368,3914
2025-07-21 01:49:58.503648,48099,STARLINK-2428,6.88725827361395,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.73329055687492,20.151072,3915
2025-07-21 01:50:04.549056,63995,STARLINK-34154,8.15065119124296,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.820739955604947,6.045408,3916
2025-07-21 01:50:20.654880,59504,STARLINK-31535,4.766750802525813,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.753399617732217,16.105824,3917
2025-07-21 01:50:22.502976,63019,STARLINK-32872,7.991640723783129,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.808885404510915,1.848096,3918
2025-07-21 01:50:39.662016,56004,STARLINK-5787,7.0010014270312055,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.8401463226176045,17.15904,3919
2025-07-21 01:50:41.152416,63510,STARLINK-33764,3.599931435549239,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.786594686604225,1.4904,3920
2025-07-21 01:50:44.776896,59306,STARLINK-31480,5.9477188191437405,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.790360860028126,3.62448,3921
2025-07-21 01:50:50.614080,59551,STARLINK-31699,7.11831847136718,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.785660584044157,5.837184,3922
2025-07-21 01:51:08.268192,61698,STARLINK-11336 [DTC],3.726499753426099,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.735281767655533,17.654112,3923
2025-07-21 01:51:17.836128,48649,STARLINK-2673,9.335096255938671,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.761787108751803,9.567936,3924
2025-07-21 01:51:18.465120,48111,STARLINK-2448,8.083573613525003,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.712921420870731,0.628992,3925
2025-07-21 01:51:19.780128,53144,STARLINK-4100,6.535152278358147,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.716702221590109,1.315008,3926
2025-07-21 01:51:50.046048,53049,STARLINK-4345,5.9525783723151875,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.762755399125174,30.26592,3927
2025-07-21 01:52:05.514240,62855,STARLINK-32867,6.428218496859637,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.74916118307298,15.468192,3928
2025-07-21 01:52:12.100512,62592,STARLINK-11415 [DTC],6.935370667559616,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.748417735737702,6.586272,3929
2025-07-21 01:52:18.345504,58415,STARLINK-30949,10.660102401628405,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.823685614588313,6.244992,3930
2025-07-21 01:52:47.797536,64188,STARLINK-33929,6.655233220586658,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.838643998041293,29.452032,3931
2025-07-21 01:53:15.417888,63560,STARLINK-11592 [DTC],4.279226145449469,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.810639599303588,27.620352,3932
2025-07-21 01:53:17.316096,46027,STARLINK-1522,6.6887595458178986,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.786819356455667,1.898208,3933
2025-07-21 01:53:36.830400,62866,STARLINK-32695,6.738963315739497,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.747917006022809,19.514304,3934
2025-07-21 01:53:37.203648,63134,STARLINK-11605 [DTC],6.586041697947891,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.774989796204449,0.373248,3935
2025-07-21 01:54:30.030336,53054,STARLINK-4339,4.638905234669945,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.6227568943715145,52.826688,3936
2025-07-21 01:55:05.449152,57111,STARLINK-6140,6.952932663694776,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.688280387327094,35.418816,3937
2025-07-21 01:55:05.835360,61849,STARLINK-32346,8.728407819982914,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.759281659925736,0.386208,3938
2025-07-21 01:55:45.543936,45699,STARLINK-1398,5.8302716043512355,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.7129614341852735,39.708576,3939
2025-07-21 01:56:07.716768,62439,STARLINK-32709,3.4351193170508534,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.682363388766349,22.172832,3940
2025-07-21 01:56:45.565152,56688,STARLINK-30122,8.292171068838979,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.728745827075216,37.848384,3941
2025-07-21 01:56:57.517728,64267,STARLINK-34321,5.420878457453858,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.70979962690601,11.952576,3942
2025-07-21 01:57:26.853120,64276,STARLINK-34350,5.981385215697255,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.750568887148821,29.335392,3943
2025-07-21 01:58:10.483392,62858,STARLINK-32866,6.3174710799157845,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.699257187022366,43.630272,3944
2025-07-21 01:58:24.284928,59797,STARLINK-31907,5.097246929533189,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.6762631663121565,13.801536,3945
2025-07-21 01:59:19.561056,64018,STARLINK-34162,10.4701733319662,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,1,0,14,2025-07-21 01:00:00,257,1,6.718918827073906,55.276128,3946
2025-07-21 02:00:00.099072,55772,STARLINK-5835,4.165710229181928,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.692775720032205,40.538016,3947
2025-07-21 02:00:36.238464,48563,STARLINK-2188,6.314339653798615,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.664327972770389,36.139392,3948
2025-07-21 02:00:41.972832,62452,STARLINK-32656,5.611891083040321,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.597061432729209,5.734368,3949
2025-07-21 02:00:54.157824,63549,STARLINK-11665 [DTC],7.5871239406408,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.657751266602441,12.184992,3950
2025-07-21 02:01:01.059456,57233,STARLINK-5866,6.301128508890606,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.645719090455784,6.901632,3951
2025-07-21 02:01:51.594816,56110,STARLINK-6082,7.316783917688002,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.65969888194028,50.53536,3952
2025-07-21 02:01:53.740992,59154,STARLINK-31270,1.6255792833861784,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.551874460200552,2.146176,3953
2025-07-21 02:01:54.806304,52877,STARLINK-4214,1.6515658371850692,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.487437024131919,1.065312,3954
2025-07-21 02:01:55.257312,57874,STARLINK-30447,9.60059478352672,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.560697496354232,0.451008,3955
2025-07-21 02:01:56.625888,59553,STARLINK-31723,8.309407135032647,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.603462805528576,1.368576,3956
2025-07-21 02:02:04.123680,62525,STARLINK-32777,7.643330454078631,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.619692434714443,7.497792,3957
2025-07-21 02:02:11.655168,55355,STARLINK-5647,8.674681281417671,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.696809234079736,7.531488,3958
2025-07-21 02:02:26.159136,63669,STARLINK-11595 [DTC],9.311959760391671,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.697985586463866,14.503968,3959
2025-07-21 02:03:24.839424,58710,STARLINK-11078 [DTC],8.531592772683458,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.660813255471774,58.680288,3960
2025-07-21 02:03:27.195552,57143,STARLINK-5358,9.036158843793828,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.711599982215504,2.356128,3961
2025-07-21 02:03:48.449088,55357,STARLINK-5651,7.463689457738957,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.6958196541400845,21.253536,3962
2025-07-21 02:03:50.393088,58233,STARLINK-30777,6.121871473752673,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.636298968780738,1.944,3963
2025-07-21 02:03:51.623424,53291,STARLINK-4166,7.117714383892801,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.672363448653699,1.230336,3964
2025-07-21 02:03:55.065600,45225,STARLINK-1215,10.271665441277499,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.74005159200697,3.442176,3965
2025-07-21 02:03:55.530432,46029,STARLINK-1526,9.980284023127114,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.776644248644653,0.464832,3966
2025-07-21 02:04:00.720480,49174,STARLINK-3047,7.400369170208017,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.829316615998298,5.190048,3967
2025-07-21 02:04:06.593088,46383,STARLINK-1770,11.05132092531797,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.890510220028993,5.872608,3968
2025-07-21 02:04:10.565760,61529,STARLINK-32351,3.728665845027483,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.8250635083889195,3.972672,3969
2025-07-21 02:04:34.819968,47395,STARLINK-2117,4.6038567455615125,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.8451420145891655,24.254208,3970
2025-07-21 02:04:54.560640,61722,STARLINK-32438,5.8641838705485165,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.843471315617261,19.740672,3971
2025-07-21 02:05:10.008960,53063,STARLINK-4307,5.212427028719754,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.8053534867643135,15.44832,3972
2025-07-21 02:05:12.960384,51860,STARLINK-3559,5.734701036993272,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.845517512435656,2.951424,3973
2025-07-21 02:05:46.374720,55781,STARLINK-5820,8.050915589633783,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.8198338991095575,33.414336,3974
2025-07-21 02:05:49.619040,57882,STARLINK-30339,7.459085830263755,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.8073441434443325,3.24432,3975
2025-07-21 02:05:52.700064,52866,STARLINK-4272,6.942562816351959,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.815492354204209,3.081024,3976
2025-07-21 02:05:53.188224,59364,STARLINK-31547,7.625420860026428,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.848949203958434,0.48816,3977
2025-07-21 02:05:54.527424,48134,STARLINK-2476,6.770143337491826,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.855787700771078,1.3392,3978
2025-07-21 02:06:06.631200,62069,STARLINK-11460 [DTC],4.365841787723372,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.804397123174352,12.103776,3979
2025-07-21 02:06:09.894528,61864,STARLINK-32318,7.972718156244692,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,145,5,0,21,7,2,0,14,2025-07-21 02:00:00,360,1,6.750649438266679,3.263328,3980
